date,station,latitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh
2023-05-01,STN_URBAN,38.0,18.3,0.0,46.5,1.1
2023-05-02,STN_URBAN,38.0,29.0,0.0,51.2,2.8
2023-05-03,STN_URBAN,38.0,24.3,0.0,53.1,4.9
2023-05-04,STN_URBAN,38.0,24.3,0.0,71.6,5.8
2023-05-05,STN_URBAN,38.0,21.3,0.0,74.5,5.6
2023-05-06,STN_URBAN,38.0,25.4,2.9,67.2,10.5
2023-05-07,STN_URBAN,38.0,20.8,0.3,85.5,3.4
2023-05-08,STN_URBAN,38.0,30.9,0.0,74.6,51.6
2023-05-09,STN_URBAN,38.0,24.5,0.8,72.3,11.9
2023-05-10,STN_URBAN,38.0,23.6,0.0,66.9,18.7
2023-05-11,STN_URBAN,38.0,20.8,0.0,53.3,24.9
2023-05-12,STN_URBAN,38.0,23.2,0.0,41.3,2.6
2023-05-13,STN_URBAN,38.0,22.0,3.3,89.5,31.4
2023-05-14,STN_URBAN,38.0,25.9,0.0,56.4,17.8
2023-05-15,STN_URBAN,38.0,24.5,4.8,78.1,3.3
2023-05-16,STN_URBAN,38.0,23.4,0.0,65.5,2.9
2023-05-17,STN_URBAN,38.0,22.8,0.0,67.3,10.2
2023-05-18,STN_URBAN,38.0,30.6,0.0,64.9,12.8
2023-05-19,STN_URBAN,38.0,24.0,0.4,100.0,6.1
2023-05-20,STN_URBAN,38.0,26.7,0.0,62.6,11.3
2023-05-21,STN_URBAN,38.0,24.1,0.0,58.5,26.4
2023-05-22,STN_URBAN,38.0,20.9,1.8,92.3,0.8
2023-05-23,STN_URBAN,38.0,21.7,0.0,56.3,5.9
2023-05-24,STN_URBAN,38.0,26.4,0.0,40.8,18.1
2023-05-25,STN_URBAN,38.0,26.7,0.0,63.4,6.7
2023-05-26,STN_URBAN,38.0,23.6,2.6,91.4,3.4
2023-05-27,STN_URBAN,38.0,24.6,0.0,43.8,11.2
2023-05-28,STN_URBAN,38.0,24.9,0.6,87.1,4.4
2023-05-29,STN_URBAN,38.0,21.2,0.0,64.6,4.7
2023-05-30,STN_URBAN,38.0,23.4,0.0,79.5,3.5
2023-05-31,STN_URBAN,38.0,20.8,0.0,59.3,5.7
2023-06-01,STN_URBAN,38.0,29.7,0.0,61.0,0.1
2023-06-02,STN_URBAN,38.0,24.1,0.0,55.5,0.5
2023-06-03,STN_URBAN,38.0,24.7,0.4,87.3,14.6
2023-06-04,STN_URBAN,38.0,28.6,0.0,55.9,2.9
2023-06-05,STN_URBAN,38.0,28.8,0.0,41.4,3.8
2023-06-06,STN_URBAN,38.0,28.0,2.6,84.9,9.1
2023-06-07,STN_URBAN,38.0,23.5,4.2,84.1,6.4
2023-06-08,STN_URBAN,38.0,23.3,2.0,100.0,7.8
2023-06-09,STN_URBAN,38.0,25.8,0.0,54.2,8.7
2023-06-10,STN_URBAN,38.0,26.0,0.0,54.0,7.2
2023-06-11,STN_URBAN,38.0,27.4,0.0,69.3,3.1
2023-06-12,STN_URBAN,38.0,24.0,0.0,75.4,48.3
2023-06-13,STN_URBAN,38.0,19.0,0.0,73.0,8.1
2023-06-14,STN_URBAN,38.0,20.5,0.0,61.7,2.7
2023-06-15,STN_URBAN,38.0,25.7,0.0,60.7,38.5
2023-06-16,STN_URBAN,38.0,24.9,0.0,50.4,68.0
2023-06-17,STN_URBAN,38.0,24.9,0.0,59.4,5.1
2023-06-18,STN_URBAN,38.0,20.3,0.0,60.6,8.0
2023-06-19,STN_URBAN,38.0,27.4,2.0,90.4,66.0
2023-06-20,STN_URBAN,38.0,27.2,0.0,50.8,10.5
2023-06-21,STN_URBAN,38.0,21.9,0.0,44.7,0.2
2023-06-22,STN_URBAN,38.0,25.7,0.0,59.3,9.2
2023-06-23,STN_URBAN,38.0,25.6,1.8,75.4,1.4
2023-06-24,STN_URBAN,38.0,26.6,0.0,60.3,20.8
2023-06-25,STN_URBAN,38.0,28.1,0.0,56.1,10.3
2023-06-26,STN_URBAN,38.0,30.1,0.0,46.9,0.0
2023-06-27,STN_URBAN,38.0,24.7,1.3,87.8,8.0
2023-06-28,STN_URBAN,38.0,20.1,0.0,62.8,4.5
2023-06-29,STN_URBAN,38.0,26.4,0.0,66.9,17.2
2023-06-30,STN_URBAN,38.0,20.6,5.7,69.1,17.6
2023-07-01,STN_URBAN,38.0,27.7,0.0,47.7,5.9
2023-07-02,STN_URBAN,38.0,26.1,0.0,48.1,29.0
2023-07-03,STN_URBAN,38.0,25.1,0.0,46.6,9.1
2023-07-04,STN_URBAN,38.0,26.4,0.0,54.8,16.5
2023-07-05,STN_URBAN,38.0,23.5,0.0,53.2,1.5
2023-07-06,STN_URBAN,38.0,29.9,0.0,76.5,26.9
2023-07-07,STN_URBAN,38.0,24.8,0.0,63.8,3.1
2023-07-08,STN_URBAN,38.0,26.8,1.1,80.2,13.3
2023-07-09,STN_URBAN,38.0,28.3,2.2,68.1,1.7
2023-07-10,STN_URBAN,38.0,25.0,0.0,72.4,4.5
2023-07-11,STN_URBAN,38.0,27.6,0.0,51.4,3.2
2023-07-12,STN_URBAN,38.0,23.2,0.0,73.2,7.0
2023-07-13,STN_URBAN,38.0,29.5,0.3,81.9,8.7
2023-07-14,STN_URBAN,38.0,27.6,3.3,86.3,25.8
2023-07-15,STN_URBAN,38.0,23.8,0.0,56.3,19.1
2023-07-16,STN_URBAN,38.0,24.2,0.0,55.6,4.5
2023-07-17,STN_URBAN,38.0,26.7,0.0,54.0,0.2
2023-07-18,STN_URBAN,38.0,22.2,0.0,43.8,16.2
2023-07-19,STN_URBAN,38.0,23.5,3.2,89.9,13.5
2023-07-20,STN_URBAN,38.0,23.1,0.0,47.1,17.2
2023-07-21,STN_URBAN,38.0,27.8,0.0,57.0,4.6
2023-07-22,STN_URBAN,38.0,26.5,0.0,50.1,5.5
2023-07-23,STN_URBAN,38.0,29.2,0.0,61.1,6.4
2023-07-24,STN_URBAN,38.0,21.4,0.0,60.5,0.5
2023-07-25,STN_URBAN,38.0,23.6,5.1,86.0,5.7
2023-07-26,STN_URBAN,38.0,20.7,0.0,68.7,10.1
2023-07-27,STN_URBAN,38.0,19.8,0.0,47.5,0.4
2023-07-28,STN_URBAN,38.0,24.3,0.0,41.6,4.2
2023-07-29,STN_URBAN,38.0,25.4,0.0,50.3,34.1
2023-07-30,STN_URBAN,38.0,23.1,0.0,68.3,21.5
2023-07-31,STN_URBAN,38.0,21.0,0.0,79.6,14.5
2023-08-01,STN_URBAN,38.0,26.2,2.9,78.6,0.5
2023-08-02,STN_URBAN,38.0,25.8,0.0,73.6,9.0
2023-08-03,STN_URBAN,38.0,21.0,0.0,44.2,14.0
2023-08-04,STN_URBAN,38.0,22.1,1.5,77.0,12.5
2023-08-05,STN_URBAN,38.0,21.3,10.0,79.6,4.4
2023-08-06,STN_URBAN,38.0,24.9,0.0,41.0,8.3
2023-08-07,STN_URBAN,38.0,20.9,0.0,61.6,54.5
2023-08-08,STN_URBAN,38.0,20.1,0.0,51.1,8.3
2023-08-09,STN_URBAN,38.0,24.9,0.0,66.0,2.6
2023-08-10,STN_URBAN,38.0,16.5,0.0,83.6,16.4
2023-08-11,STN_URBAN,38.0,16.6,0.0,66.1,6.7
2023-08-12,STN_URBAN,38.0,20.9,0.0,59.7,10.3
2023-08-13,STN_URBAN,38.0,19.5,0.0,48.2,3.4
2023-08-14,STN_URBAN,38.0,14.9,0.0,62.0,15.1
2023-08-15,STN_URBAN,38.0,20.1,0.0,55.8,31.7
2023-08-16,STN_URBAN,38.0,17.0,0.0,83.0,23.1
2023-08-17,STN_URBAN,38.0,21.4,0.0,82.0,6.4
2023-08-18,STN_URBAN,38.0,22.4,0.0,60.4,39.6
2023-08-19,STN_URBAN,38.0,14.7,0.0,63.0,3.0
2023-08-20,STN_URBAN,38.0,20.9,0.0,71.8,17.7
2023-08-21,STN_URBAN,38.0,19.0,0.0,57.8,27.7
2023-08-22,STN_URBAN,38.0,18.3,0.0,54.3,0.3
2023-08-23,STN_URBAN,38.0,22.7,0.0,55.3,7.6
2023-08-24,STN_URBAN,38.0,19.0,0.0,69.1,4.0
2023-08-25,STN_URBAN,38.0,17.2,0.0,65.8,7.1
2023-08-26,STN_URBAN,38.0,17.3,0.0,72.7,5.7
2023-08-27,STN_URBAN,38.0,22.2,0.0,63.2,48.6
2023-08-28,STN_URBAN,38.0,22.3,1.2,75.2,26.2
2023-08-29,STN_URBAN,38.0,21.8,0.0,68.8,0.1
2023-08-30,STN_URBAN,38.0,18.9,0.0,51.9,4.8
2023-08-31,STN_URBAN,38.0,16.1,3.3,83.8,11.6
2023-09-01,STN_URBAN,38.0,17.9,0.3,100.0,6.7
2023-09-02,STN_URBAN,38.0,16.9,0.0,56.1,3.1
2023-09-03,STN_URBAN,38.0,14.3,0.0,70.4,1.5
2023-09-04,STN_URBAN,38.0,17.9,0.0,64.2,19.8
2023-09-05,STN_URBAN,38.0,14.3,0.0,50.5,7.9
2023-09-06,STN_URBAN,38.0,16.0,0.0,56.6,3.7
2023-09-07,STN_URBAN,38.0,14.8,0.0,43.9,34.5
2023-09-08,STN_URBAN,38.0,16.7,0.0,54.1,21.3
2023-09-09,STN_URBAN,38.0,20.1,0.0,,3.7
2023-09-10,STN_URBAN,38.0,21.1,0.0,54.7,13.8
2023-09-11,STN_URBAN,38.0,16.0,0.0,63.4,4.2
2023-09-12,STN_URBAN,38.0,11.6,0.0,74.3,17.8
2023-09-13,STN_URBAN,38.0,15.9,0.0,76.3,16.6
2023-09-14,STN_URBAN,38.0,10.0,0.0,65.6,68.4
2023-09-15,STN_URBAN,38.0,13.4,0.0,56.4,0.6
2023-09-16,STN_URBAN,38.0,15.2,0.0,55.2,11.0
2023-09-17,STN_URBAN,38.0,8.6,0.0,56.7,26.3
2023-09-18,STN_URBAN,38.0,14.7,0.0,55.6,20.7
2023-09-19,STN_URBAN,38.0,16.3,0.0,55.7,17.0
2023-09-20,STN_URBAN,38.0,10.6,0.0,73.5,38.6
2023-09-21,STN_URBAN,38.0,16.0,0.0,54.2,4.6
2023-09-22,STN_URBAN,38.0,12.2,2.6,93.0,12.8
2023-09-23,STN_URBAN,38.0,14.5,0.7,81.8,6.4
2023-09-24,STN_URBAN,38.0,16.8,0.0,64.7,5.2
2023-09-25,STN_URBAN,38.0,15.1,1.9,79.2,5.5
2023-09-26,STN_URBAN,38.0,10.6,0.0,63.9,1.4
2023-09-27,STN_URBAN,38.0,10.8,0.0,42.2,4.5
2023-09-28,STN_URBAN,38.0,9.7,0.0,75.5,14.9
2023-09-29,STN_URBAN,38.0,17.6,0.0,42.5,2.6
2023-09-30,STN_URBAN,38.0,13.2,5.0,,6.4
2023-10-01,STN_URBAN,38.0,8.2,1.6,93.3,40.5
2023-10-02,STN_URBAN,38.0,7.1,4.0,83.9,10.7
2023-10-03,STN_URBAN,38.0,8.3,0.0,57.3,3.4
2023-10-04,STN_URBAN,38.0,8.6,0.0,57.4,0.6
2023-10-05,STN_URBAN,38.0,13.0,0.0,67.7,16.4
2023-10-06,STN_URBAN,38.0,11.9,0.0,60.8,12.9
2023-10-07,STN_URBAN,38.0,7.2,0.0,68.7,34.1
2023-10-08,STN_URBAN,38.0,10.3,0.0,70.9,2.2
2023-10-09,STN_URBAN,38.0,10.3,0.0,60.7,6.9
2023-10-10,STN_URBAN,38.0,8.6,0.4,71.4,35.3
2023-10-11,STN_URBAN,38.0,7.2,0.0,52.4,3.7
2023-10-12,STN_URBAN,38.0,9.8,6.8,72.8,9.4
2023-10-13,STN_URBAN,38.0,8.8,0.0,50.3,11.9
2023-10-14,STN_URBAN,38.0,7.6,0.0,65.4,2.7
2023-10-15,STN_URBAN,38.0,10.0,0.0,60.7,6.9
2023-10-16,STN_URBAN,38.0,11.2,0.0,64.9,0.1
2023-10-17,STN_URBAN,38.0,12.8,0.0,47.2,5.0
2023-10-18,STN_URBAN,38.0,17.3,0.0,69.3,4.1
2023-10-19,STN_URBAN,38.0,2.3,0.0,44.9,2.0
2023-10-20,STN_URBAN,38.0,7.2,1.6,100.0,12.9
2023-10-21,STN_URBAN,38.0,7.4,0.0,64.0,5.1
2023-10-22,STN_URBAN,38.0,7.5,1.6,87.1,3.3
2023-10-23,STN_URBAN,38.0,1.5,0.0,68.4,8.4
2023-10-24,STN_URBAN,38.0,9.1,0.0,63.5,6.5
2023-10-25,STN_URBAN,38.0,7.8,0.0,61.3,18.6
2023-10-26,STN_URBAN,38.0,8.8,0.0,52.7,8.4
2023-10-27,STN_URBAN,38.0,7.6,0.0,75.6,0.5
2023-10-28,STN_URBAN,38.0,,0.0,43.4,5.9
2023-10-29,STN_URBAN,38.0,6.8,1.0,85.5,3.4
2023-10-30,STN_URBAN,38.0,4.2,0.0,69.2,22.5
2023-10-31,STN_URBAN,38.0,5.5,0.0,44.2,5.3
2023-11-01,STN_URBAN,38.0,5.9,0.8,83.9,2.5
2023-11-02,STN_URBAN,38.0,3.8,0.0,52.7,3.5
2023-11-03,STN_URBAN,38.0,2.9,0.0,73.4,3.2
2023-11-04,STN_URBAN,38.0,6.5,0.0,64.5,3.1
2023-11-05,STN_URBAN,38.0,3.8,0.0,57.3,9.3
2023-11-06,STN_URBAN,38.0,6.5,0.0,50.0,3.4
2023-11-07,STN_URBAN,38.0,7.4,1.2,72.5,6.1
2023-11-08,STN_URBAN,38.0,3.9,0.0,67.2,4.9
2023-11-09,STN_URBAN,38.0,3.6,0.0,55.6,7.2
2023-11-10,STN_URBAN,38.0,5.5,0.0,70.1,1.2
2023-11-11,STN_URBAN,38.0,7.6,0.0,54.1,8.6
2023-11-12,STN_URBAN,38.0,7.2,0.0,46.5,0.4
2023-11-13,STN_URBAN,38.0,-0.8,0.0,58.7,30.7
2023-11-14,STN_URBAN,38.0,5.4,0.0,62.0,11.0
2023-11-15,STN_URBAN,38.0,6.0,0.0,65.6,8.9
2023-11-16,STN_URBAN,38.0,1.1,0.0,66.8,19.4
2023-11-17,STN_URBAN,38.0,5.5,0.0,56.1,5.0
2023-11-18,STN_URBAN,38.0,2.9,0.0,51.0,10.0
2023-11-19,STN_URBAN,38.0,10.3,0.4,59.3,5.5
2023-11-20,STN_URBAN,38.0,9.4,0.0,50.0,4.2
2023-11-21,STN_URBAN,38.0,6.0,0.0,54.4,6.3
2023-11-22,STN_URBAN,38.0,0.7,0.0,62.2,5.3
2023-11-23,STN_URBAN,38.0,0.3,0.0,74.5,20.8
2023-11-24,STN_URBAN,38.0,5.4,0.0,51.7,10.6
2023-11-25,STN_URBAN,38.0,0.7,1.2,69.4,18.1
2023-11-26,STN_URBAN,38.0,1.5,0.0,46.9,27.5
2023-11-27,STN_URBAN,38.0,2.8,0.0,68.2,7.7
2023-11-28,STN_URBAN,38.0,2.6,0.0,54.3,7.2
2023-11-29,STN_URBAN,38.0,-0.7,0.0,76.8,6.7
2023-11-30,STN_URBAN,38.0,0.2,0.0,67.7,0.3
2023-12-01,STN_URBAN,38.0,2.5,2.0,73.1,18.1
2023-12-02,STN_URBAN,38.0,6.7,0.0,43.2,2.6
2023-12-03,STN_URBAN,38.0,1.3,0.0,73.3,2.8
2023-12-04,STN_URBAN,38.0,-1.2,0.0,63.1,3.9
2023-12-05,STN_URBAN,38.0,-2.8,0.7,68.5,10.0
2023-12-06,STN_URBAN,38.0,1.5,0.1,82.4,8.7
2023-12-07,STN_URBAN,38.0,1.8,0.0,65.0,8.4
2023-12-08,STN_URBAN,38.0,1.1,0.0,58.5,8.9
2023-12-09,STN_URBAN,38.0,2.9,0.6,82.7,7.1
2023-12-10,STN_URBAN,38.0,0.6,0.0,58.6,9.9
2023-12-11,STN_URBAN,38.0,0.0,0.0,61.1,12.4
2023-12-12,STN_URBAN,38.0,-1.5,1.6,85.1,20.7
2023-12-13,STN_URBAN,38.0,1.4,0.5,77.6,4.3
2023-12-14,STN_URBAN,38.0,1.4,0.0,59.4,6.8
2023-12-15,STN_URBAN,38.0,4.1,0.0,48.3,20.3
2023-12-16,STN_URBAN,38.0,6.8,5.5,71.1,18.8
2023-12-17,STN_URBAN,38.0,-1.8,0.0,53.6,7.3
2023-12-18,STN_URBAN,38.0,1.2,0.0,78.0,2.6
2023-12-19,STN_URBAN,38.0,4.1,0.0,50.1,5.6
2023-12-20,STN_URBAN,38.0,4.3,0.0,67.3,11.7
2023-12-21,STN_URBAN,38.0,5.4,0.0,55.6,15.0
2023-12-22,STN_URBAN,38.0,2.3,0.6,83.9,8.1
2023-12-23,STN_URBAN,38.0,-0.6,0.0,46.9,1.7
2023-12-24,STN_URBAN,38.0,-2.6,0.0,81.0,3.4
2023-12-25,STN_URBAN,38.0,-1.0,0.0,69.6,27.1
2023-12-26,STN_URBAN,38.0,0.5,1.0,77.6,1.0
2023-12-27,STN_URBAN,38.0,-1.9,0.0,47.7,32.6
2023-12-28,STN_URBAN,38.0,-2.2,0.0,69.0,8.0
2023-12-29,STN_URBAN,38.0,0.4,0.0,69.3,19.7
2023-12-30,STN_URBAN,38.0,-0.4,0.0,62.6,7.5
2023-12-31,STN_URBAN,38.0,4.0,0.0,53.1,7.2
