date,station,latitude,longitude,temp_celsius,precipitation_mm,humidity_percent,wind_speed_kmh,pressure_hpa,cloud_cover_pct
2020-02-26,STN_COASTAL,32.7,-117.2,10.7,0.3,66.5,10.8,1015.2,32.0
2020-02-27,STN_NORTH,48.0,-122.3,8.6,0,68.3,6.0,1005.5,28.0
2020-02-27,STN_CENTRAL,37.8,-122.4,7.8,0,26.9,12.5,1010.9,4.0
2020-02-27,STN_SOUTH,34.0,-118.2,20.9,0.5,80.3,13.4,1023.6,64.0
2020-02-27,STN_INLAND,36.7,-119.8,14.5,1.6,58.9,7.2,1003.9,49.0
2020-02-27,STN_COASTAL,32.7,-117.2,18.9,0,68.4,12.5,1018.9,36.0
2020-02-28,STN_NORTH,48.0,-122.3,5.1,2.3,52.9,6.5,1007.1,92.0
2020-02-28,STN_CENTRAL,37.8,-122.4,12.3,2.2,68.2,8.5,1019.9,72.0
2020-02-28,STN_SOUTH,34.0,-118.2,16.3,4.9,66.9,25.3,1009.0,65.0
2020-02-28,STN_INLAND,36.7,-119.8,13.3,0,44.3,8.8,1018.7,85.0
2020-02-28,STN_COASTAL,32.7,-117.2,10.0,0,74.2,7.5,1010.7,44.0
2020-02-29,STN_NORTH,48.0,-122.3,4.5,0,63.6,9.1,1011.3,24.0
2020-02-29,STN_CENTRAL,37.8,-122.4,10.7,0,48.7,19.7,1011.5,1.0
2020-02-29,STN_SOUTH,34.0,-118.2,17.1,0,52.4,11.2,1006.6,29.0
2020-02-29,STN_INLAND,36.7,-119.8,8.4,0,43.2,7.0,1015.7,47.0
2020-02-29,STN_COASTAL,32.7,-117.2,14.8,0,53.6,17.4,1015.4,51.0
2020-03-01,STN_NORTH,48.0,-122.3,6.0,3.3,51.9,14.0,1005.8,68.0
2020-03-01,STN_CENTRAL,37.8,-122.4,11.5,0.8,84.2,10.9,1007.1,54.0
2020-03-01,STN_SOUTH,34.0,-118.2,12.5,1.5,61.1,0,1016.9,32.0
2020-03-01,STN_INLAND,36.7,-119.8,7.8,0,53.0,9.8,1012.3,32.0
2020-03-01,STN_COASTAL,32.7,-117.2,13.6,1.4,77.9,11.7,1018.4,86.0
2020-03-02,STN_NORTH,48.0,-122.3,8.1,0,63.6,17.9,1012.4,52.0
2020-03-02,STN_CENTRAL,37.8,-122.4,9.3,1.8,87.9,8.2,1007.8,96.0
2020-03-02,STN_SOUTH,34.0,-118.2,7.8,0,60.9,26.9,1017.6,56.0
2020-03-02,STN_INLAND,36.7,-119.8,14.6,0.1,82.1,9.8,1003.1,98.0
2020-03-02,STN_COASTAL,32.7,-117.2,18.3,0,53.8,20.1,1017.4,17.0
2020-03-03,STN_NORTH,48.0,-122.3,2.7,0,56.5,13.4,1017.5,26.0
2020-03-03,STN_CENTRAL,37.8,-122.4,14.0,2.2,76.2,16.1,1011.2,67.0
2020-03-03,STN_SOUTH,34.0,-118.2,16.1,0,57.2,6.6,1010.5,35.0
2020-03-03,STN_INLAND,36.7,-119.8,18.7,0,60.9,12.6,1015.6,28.0
2020-03-03,STN_COASTAL,32.7,-117.2,12.0,0.6,59.9,12.0,1018.6,62.0
2020-03-04,STN_NORTH,48.0,-122.3,4.0,0,60.3,2.7,1017.5,40.0
2020-03-04,STN_CENTRAL,37.8,-122.4,12.7,2.1,42.5,12.5,1021.4,58.0
2020-03-04,STN_SOUTH,34.0,-118.2,15.6,1.0,82.9,14.0,1014.8,47.0
2020-03-04,STN_INLAND,36.7,-119.8,8.6,0,58.4,9.7,1016.8,80.0
2020-03-04,STN_COASTAL,32.7,-117.2,16.7,4.4,65.8,20.9,1014.7,23.0
2020-03-05,STN_NORTH,48.0,-122.3,4.5,4.0,60.6,5.8,1005.9,87.0
2020-03-05,STN_CENTRAL,37.8,-122.4,13.3,0,72.3,15.8,1001.8,35.0
2020-03-05,STN_SOUTH,34.0,-118.2,15.7,0,64.3,9.9,1008.2,26.0
2020-03-05,STN_INLAND,36.7,-119.8,14.9,0,77.1,23.0,1018.2,57.0
2020-03-05,STN_COASTAL,32.7,-117.2,18.5,0,69.9,16.8,1018.3,27.0
2020-03-06,STN_NORTH,48.0,-122.3,6.1,0,61.3,9.3,1010.2,25.0
2020-03-06,STN_CENTRAL,37.8,-122.4,14.8,2.1,90.9,2.8,1005.1,59.0
2020-03-06,STN_SOUTH,34.0,-118.2,18.4,0,47.8,4.5,1011.6,30.0
2020-03-06,STN_INLAND,36.7,-119.8,12.3,2.1,83.3,11.4,1001.7,93.0
2020-03-06,STN_COASTAL,32.7,-117.2,10.8,0,80.9,1.4,1013.5,34.0
2020-03-07,STN_NORTH,48.0,-122.3,1.1,3.5,83.1,14.2,1013.0,76.0
2020-03-07,STN_CENTRAL,37.8,-122.4,9.4,0,67.0,16.3,1015.5,23.0
2020-03-07,STN_SOUTH,34.0,-118.2,14.1,0,75.8,13.1,1012.1,12.0
2020-03-07,STN_INLAND,36.7,-119.8,11.5,0.2,94.5,12.2,1020.0,83.0
2020-03-07,STN_COASTAL,32.7,-117.2,14.8,0,54.0,14.5,1012.2,13.0
2020-03-08,STN_NORTH,48.0,-122.3,11.4,0,52.3,8.6,1011.1,0
2020-03-08,STN_CENTRAL,37.8,-122.4,6.7,0,36.4,,1011.7,36.0
2020-03-08,STN_SOUTH,34.0,-118.2,14.1,0,50.5,11.2,1015.1,54.0
2020-03-08,STN_INLAND,36.7,-119.8,13.4,3.3,73.9,16.6,1009.6,85.0
2020-03-08,STN_COASTAL,32.7,-117.2,14.4,0,70.8,17.2,1011.3,54.0
2020-03-09,STN_NORTH,48.0,-122.3,7.2,1.2,81.7,13.6,1027.1,47.0
2020-03-09,STN_CENTRAL,37.8,-122.4,15.2,0,64.8,0,1019.9,53.0
2020-03-09,STN_SOUTH,34.0,-118.2,10.2,0,60.6,5.8,1013.3,59.0
2020-03-09,STN_INLAND,36.7,-119.8,12.9,0,71.9,18.6,1017.7,38.0
2020-03-09,STN_COASTAL,32.7,-117.2,14.7,0,56.1,6.1,1014.6,27.0
2020-03-10,STN_NORTH,48.0,-122.3,6.3,0,77.5,19.0,1008.3,19.0
2020-03-10,STN_CENTRAL,37.8,-122.4,13.9,3.9,77.2,8.0,1001.5,68.0
2020-03-10,STN_SOUTH,34.0,-118.2,19.4,0,77.0,22.2,1011.5,43.0
2020-03-10,STN_INLAND,36.7,-119.8,20.5,0.3,83.0,3.8,1015.8,73.0
2020-03-10,STN_COASTAL,32.7,-117.2,12.9,0.0,59.0,17.0,1007.2,64.0
2020-03-11,STN_NORTH,48.0,-122.3,6.2,6.2,62.9,8.9,1008.1,51.0
2020-03-11,STN_CENTRAL,37.8,-122.4,15.7,1.1,56.5,0,1010.4,76.0
2020-03-11,STN_SOUTH,34.0,-118.2,19.3,0,77.4,3.2,1020.9,55.0
2020-03-11,STN_INLAND,36.7,-119.8,16.6,0,80.9,16.8,1018.6,68.0
2020-03-11,STN_COASTAL,32.7,-117.2,14.0,1.0,80.2,24.1,1007.7,65.0
2020-03-12,STN_NORTH,48.0,-122.3,2.8,0,60.8,15.2,1016.9,46.0
2020-03-12,STN_CENTRAL,37.8,-122.4,13.5,0,57.4,5.8,1019.8,33.0
2020-03-12,STN_SOUTH,34.0,-118.2,17.7,0,60.1,22.4,1005.2,44.0
2020-03-12,STN_INLAND,36.7,-119.8,14.6,0,56.7,14.9,1008.0,13.0
2020-03-12,STN_COASTAL,32.7,-117.2,14.7,0,66.0,9.9,1014.8,65.0
2020-03-13,STN_NORTH,48.0,-122.3,7.6,3.4,89.0,11.1,1017.6,67.0
2020-03-13,STN_CENTRAL,37.8,-122.4,11.6,0,55.9,11.8,1002.7,22.0
2020-03-13,STN_SOUTH,34.0,-118.2,17.9,0,61.3,12.0,1011.8,61.0
2020-03-13,STN_INLAND,36.7,-119.8,20.7,0.6,85.5,7.9,1014.3,57.0
2020-03-13,STN_COASTAL,32.7,-117.2,19.1,1.5,86.2,12.8,1017.0,75.0
2020-03-14,STN_NORTH,48.0,-122.3,4.6,0,63.0,6.7,1005.7,23.0
2020-03-14,STN_CENTRAL,37.8,-122.4,15.1,2.5,65.5,4.7,1010.8,86.0
2020-03-14,STN_SOUTH,34.0,-118.2,14.7,2.9,92.4,22.7,1014.6,37.0
2020-03-14,STN_INLAND,36.7,-119.8,11.0,1.1,71.9,15.1,1002.9,57.0
2020-03-14,STN_COASTAL,32.7,-117.2,16.9,0,36.6,8.8,1012.9,41.0
2020-03-15,STN_NORTH,48.0,-122.3,5.4,6.3,50.7,16.8,1014.2,53.0
2020-03-15,STN_CENTRAL,37.8,-122.4,15.5,1.2,50.7,10.9,1004.4,69.0
2020-03-15,STN_SOUTH,34.0,-118.2,13.7,0,31.7,19.1,1013.9,88.0
2020-03-15,STN_INLAND,36.7,-119.8,15.9,4.4,81.2,11.9,1010.3,33.0
2020-03-15,STN_COASTAL,32.7,-117.2,18.9,0,48.5,17.5,1016.3,66.0
2020-03-16,STN_NORTH,48.0,-122.3,7.1,0,74.0,12.2,1005.1,54.0
2020-03-16,STN_CENTRAL,37.8,-122.4,14.2,0,41.0,5.0,1010.0,35.0
2020-03-16,STN_SOUTH,34.0,-118.2,16.0,0,52.5,11.3,1009.9,64.0
2020-03-16,STN_INLAND,36.7,-119.8,17.9,0,45.5,6.4,1017.1,30.0
2020-03-16,STN_COASTAL,32.7,-117.2,18.8,0,47.0,6.3,1019.6,0
2020-03-17,STN_NORTH,48.0,-122.3,7.2,0.9,76.2,13.4,1017.5,32.0
2020-03-17,STN_CENTRAL,37.8,-122.4,12.6,0,70.6,15.9,1014.1,20.0
2020-03-17,STN_SOUTH,34.0,-118.2,17.5,3.0,44.7,9.3,1015.5,68.0
2020-03-17,STN_INLAND,36.7,-119.8,17.9,2.7,71.1,9.8,1016.4,42.0
2020-03-17,STN_COASTAL,32.7,-117.2,16.4,0,58.7,17.9,1017.4,38.0
2020-03-18,STN_NORTH,48.0,-122.3,7.5,3.7,49.2,21.4,1012.6,70.0
2020-03-18,STN_CENTRAL,37.8,-122.4,14.1,0,53.4,16.7,1015.0,57.0
2020-03-18,STN_SOUTH,34.0,-118.2,18.9,0,50.7,14.2,1018.4,21.0
2020-03-18,STN_INLAND,36.7,-119.8,13.7,0,44.7,12.0,1013.8,36.0
2020-03-18,STN_COASTAL,32.7,-117.2,22.5,0,65.8,6.9,1011.1,50.0
2020-03-19,STN_NORTH,48.0,-122.3,3.8,0,69.4,14.3,1013.5,39.0
2020-03-19,STN_CENTRAL,37.8,-122.4,12.5,0,37.2,12.5,1011.0,22.0
2020-03-19,STN_SOUTH,34.0,-118.2,19.3,3.2,72.3,14.7,1022.8,52.0
2020-03-19,STN_INLAND,36.7,-119.8,17.2,0,62.3,16.6,1007.5,60.0
2020-03-19,STN_COASTAL,32.7,-117.2,17.3,0.7,72.6,19.3,1012.8,45.0
2020-03-20,STN_NORTH,48.0,-122.3,7.9,2.4,74.7,12.1,1010.3,76.0
2020-03-20,STN_CENTRAL,37.8,-122.4,13.1,0,62.4,15.1,1021.3,46.0
2020-03-20,STN_SOUTH,34.0,-118.2,21.0,7.5,87.5,16.9,1005.8,51.0
2020-03-20,STN_INLAND,36.7,-119.8,19.4,0,45.2,18.9,1009.6,39.0
2020-03-20,STN_COASTAL,32.7,-117.2,15.9,0.3,78.1,12.4,1009.4,60.0
2020-03-21,STN_NORTH,48.0,-122.3,7.2,0,49.9,11.9,1013.9,59.0
2020-03-21,STN_CENTRAL,37.8,-122.4,17.5,0.8,59.2,8.8,1010.0,48.0
2020-03-21,STN_SOUTH,34.0,-118.2,20.5,0,49.6,10.0,1019.3,15.0
2020-03-21,STN_INLAND,36.7,-119.8,12.9,0,62.5,6.9,1016.3,34.0
2020-03-21,STN_COASTAL,32.7,-117.2,18.3,2.2,63.7,2.7,1007.5,66.0
2020-03-22,STN_NORTH,48.0,-122.3,8.3,4.1,70.6,11.9,1004.1,51.0
2020-03-22,STN_CENTRAL,37.8,-122.4,11.3,0,67.5,5.7,1006.7,40.0
2020-03-22,STN_SOUTH,34.0,-118.2,12.9,1.6,70.9,16.1,1012.0,45.0
2020-03-22,STN_INLAND,36.7,-119.8,19.5,0,43.7,6.2,1016.7,31.0
2020-03-22,STN_COASTAL,32.7,-117.2,16.9,0,56.5,12.9,1007.0,41.0
2020-03-23,STN_NORTH,48.0,-122.3,12.1,2.7,71.8,0,1018.2,50.0
2020-03-23,STN_CENTRAL,37.8,-122.4,15.7,1.3,88.6,5.9,1016.7,49.0
2020-03-23,STN_SOUTH,34.0,-118.2,16.6,0,79.3,8.9,1009.3,57.0
2020-03-23,STN_INLAND,36.7,-119.8,14.9,1.4,75.2,16.4,1013.1,65.0
2020-03-23,STN_COASTAL,32.7,-117.2,15.6,0,48.3,3.3,1021.7,18.0
2020-03-24,STN_NORTH,48.0,-122.3,6.5,3.6,67.8,18.0,1019.6,28.0
2020-03-24,STN_CENTRAL,37.8,-122.4,10.4,0,55.1,19.1,1011.6,69.0
2020-03-24,STN_SOUTH,34.0,-118.2,21.0,0,39.5,2.6,1015.4,0
2020-03-24,STN_INLAND,36.7,-119.8,20.0,0,70.5,8.0,1013.6,7.0
2020-03-24,STN_COASTAL,32.7,-117.2,21.6,2.9,74.0,4.5,1004.5,45.0
2020-03-25,STN_NORTH,48.0,-122.3,4.5,0,58.0,9.3,1014.5,25.0
2020-03-25,STN_CENTRAL,37.8,-122.4,15.8,0,74.3,7.4,1012.8,32.0
2020-03-25,STN_SOUTH,34.0,-118.2,16.4,2.1,73.0,9.0,1002.0,20.0
2020-03-25,STN_INLAND,36.7,-119.8,16.4,0,50.6,11.7,995.6,
2020-03-25,STN_COASTAL,32.7,-117.2,15.3,0,60.8,8.2,1013.0,0
2020-03-26,STN_NORTH,48.0,-122.3,12.1,0,58.5,14.4,1014.1,54.0
2020-03-26,STN_CENTRAL,37.8,-122.4,13.1,1.6,74.1,8.3,1010.1,62.0
2020-03-26,STN_SOUTH,34.0,-118.2,19.6,0,58.8,8.6,1013.1,10.0
2020-03-26,STN_INLAND,36.7,-119.8,16.9,0,66.4,0.1,1012.0,73.0
2020-03-26,STN_COASTAL,32.7,-117.2,16.8,1.3,72.8,12.9,1011.9,50.0
2020-03-27,STN_NORTH,48.0,-122.3,8.4,0,68.4,17.4,1014.8,44.0
2020-03-27,STN_CENTRAL,37.8,-122.4,13.1,1.1,72.2,11.8,1009.8,46.0
2020-03-27,STN_SOUTH,34.0,-118.2,22.3,0,56.8,6.1,1006.7,55.0
2020-03-27,STN_INLAND,36.7,-119.8,14.0,0,49.9,13.1,1018.0,53.0
2020-03-27,STN_COASTAL,32.7,-117.2,20.0,0,62.8,16.2,1021.5,52.0
2020-03-28,STN_NORTH,48.0,-122.3,5.6,0,59.1,5.6,1021.1,50.0
2020-03-28,STN_CENTRAL,37.8,-122.4,14.5,0,58.8,6.5,1016.5,51.0
2020-03-28,STN_SOUTH,34.0,-118.2,17.7,0.4,62.7,26.3,1008.7,100.0
2020-03-28,STN_INLAND,36.7,-119.8,11.2,1.8,71.6,3.2,1012.5,85.0
2020-03-28,STN_COASTAL,32.7,-117.2,17.0,0,54.0,8.2,1013.2,42.0
2020-03-29,STN_NORTH,48.0,-122.3,10.7,3.7,70.4,9.1,1013.0,54.0
2020-03-29,STN_CENTRAL,37.8,-122.4,13.1,1.4,69.9,4.7,1008.6,48.0
2020-03-29,STN_SOUTH,34.0,-118.2,17.6,0.9,92.7,0,1012.4,54.0
2020-03-29,STN_INLAND,36.7,-119.8,14.3,0.0,63.8,6.5,1009.0,36.0
2020-03-29,STN_COASTAL,32.7,-117.2,18.0,0,49.0,8.9,1010.1,47.0
2020-03-30,STN_NORTH,48.0,-122.3,12.8,0,56.6,6.1,1012.1,33.0
2020-03-30,STN_CENTRAL,37.8,-122.4,21.6,0,78.8,4.1,1011.8,36.0
2020-03-30,STN_SOUTH,34.0,-118.2,19.6,0,48.4,3.7,1013.3,45.0
2020-03-30,STN_INLAND,36.7,-119.8,20.7,0,53.9,10.8,1012.0,55.0
2020-03-30,STN_COASTAL,32.7,-117.2,16.6,0,51.1,18.0,1014.6,43.0
2020-03-31,STN_NORTH,48.0,-122.3,6.8,1.0,68.7,2.9,1008.3,100
2020-03-31,STN_CENTRAL,37.8,-122.4,20.2,0.7,77.4,3.0,1011.0,73.0
2020-03-31,STN_SOUTH,34.0,-118.2,20.2,0,75.2,16.2,1022.1,17.0
2020-03-31,STN_INLAND,36.7,-119.8,19.0,1.9,72.3,1.0,1013.3,60.0
2020-03-31,STN_COASTAL,32.7,-117.2,22.0,3.9,100,2.3,1011.8,20.0
2020-04-01,STN_NORTH,48.0,-122.3,7.7,1.9,52.4,3.7,1013.8,55.0
2020-04-01,STN_CENTRAL,37.8,-122.4,18.6,0.5,52.1,1.0,1010.8,78.0
2020-04-01,STN_SOUTH,34.0,-118.2,21.3,0,72.2,16.2,1017.6,34.0
2020-04-01,STN_INLAND,36.7,-119.8,15.4,0,65.3,10.6,1015.4,23.0
2020-04-01,STN_COASTAL,32.7,-117.2,15.8,0,56.8,4.1,1013.2,69.0
2020-04-02,STN_NORTH,48.0,-122.3,8.3,3.1,67.3,8.7,1015.3,52.0
2020-04-02,STN_CENTRAL,37.8,-122.4,12.1,0,58.2,17.4,1019.5,33.0
2020-04-02,STN_SOUTH,34.0,-118.2,17.2,0.9,62.9,7.3,1020.9,62.0
2020-04-02,STN_INLAND,36.7,-119.8,15.0,0,60.5,9.3,1016.1,72.0
2020-04-02,STN_COASTAL,32.7,-117.2,18.7,0,44.0,6.4,1020.0,15.0
2020-04-03,STN_NORTH,48.0,-122.3,10.1,0,52.6,8.4,1017.6,45.0
2020-04-03,STN_CENTRAL,37.8,-122.4,10.0,4.8,53.3,17.5,1005.6,73.0
2020-04-03,STN_SOUTH,34.0,-118.2,25.4,0,43.4,13.1,1014.8,18.0
2020-04-03,STN_INLAND,36.7,-119.8,14.6,5.9,75.9,20.4,997.2,66.0
2020-04-03,STN_COASTAL,32.7,-117.2,19.7,0,46.4,20.7,1008.0,75.0
2020-04-04,STN_NORTH,48.0,-122.3,10.0,1.7,74.1,0,1015.7,47.0
2020-04-04,STN_CENTRAL,37.8,-122.4,14.8,0,53.3,9.4,1016.4,33.0
2020-04-04,STN_SOUTH,34.0,-118.2,21.2,0,34.7,13.7,1018.5,29.0
2020-04-04,STN_INLAND,36.7,-119.8,22.9,0,62.1,15.7,1013.3,56.0
2020-04-04,STN_COASTAL,32.7,-117.2,15.6,2.2,62.3,8.7,1014.9,98.0
2020-04-05,STN_NORTH,48.0,-122.3,11.1,3.9,97.6,16.1,1003.1,83.0
2020-04-05,STN_CENTRAL,37.8,-122.4,19.5,0,65.1,13.9,1007.8,55.0
2020-04-05,STN_SOUTH,34.0,-118.2,19.0,1.9,50.6,0.6,1023.9,57.0
2020-04-05,STN_INLAND,36.7,-119.8,18.2,0,30.3,23.4,1019.6,24.0
2020-04-05,STN_COASTAL,32.7,-117.2,15.3,1.7,68.3,20.3,1020.8,61.0
2020-04-06,STN_NORTH,48.0,-122.3,4.4,6.6,65.6,5.0,1002.9,23.0
2020-04-06,STN_CENTRAL,37.8,-122.4,17.0,0,49.6,16.2,1012.1,33.0
2020-04-06,STN_SOUTH,34.0,-118.2,23.5,0,46.6,17.4,1009.6,28.0
2020-04-06,STN_INLAND,36.7,-119.8,17.5,0.8,81.5,11.2,1005.6,77.0
2020-04-06,STN_COASTAL,32.7,-117.2,18.1,3.3,66.6,17.6,1008.2,35.0
2020-04-07,STN_NORTH,48.0,-122.3,8.0,0,48.0,13.5,1014.5,13.0
2020-04-07,STN_CENTRAL,37.8,-122.4,18.5,3.9,63.2,19.2,1007.1,29.0
2020-04-07,STN_SOUTH,34.0,-118.2,23.9,0,74.7,23.7,1004.3,30.0
2020-04-07,STN_INLAND,36.7,-119.8,17.5,6.3,78.6,15.5,1010.0,26.0
2020-04-07,STN_COASTAL,32.7,-117.2,21.4,2.4,43.4,17.2,1013.9,11.0
2020-04-08,STN_NORTH,48.0,-122.3,4.2,0,60.5,12.6,1016.7,39.0
2020-04-08,STN_CENTRAL,37.8,-122.4,13.3,0,46.1,10.4,1021.3,48.0
2020-04-08,STN_SOUTH,34.0,-118.2,14.8,0,57.2,19.4,1013.0,35.0
2020-04-08,STN_INLAND,36.7,-119.8,18.9,0,69.4,15.2,1007.5,23.0
2020-04-08,STN_COASTAL,32.7,-117.2,17.1,0,63.2,13.9,1008.6,69.0
2020-04-09,STN_NORTH,48.0,-122.3,12.2,1.5,54.3,3.7,1016.6,65.0
2020-04-09,STN_CENTRAL,37.8,-122.4,14.9,0,48.1,7.4,1012.5,27.0
2020-04-09,STN_SOUTH,34.0,-118.2,22.2,0,51.0,8.2,1007.8,26.0
2020-04-09,STN_INLAND,36.7,-119.8,16.2,0,58.6,12.4,1009.8,25.0
2020-04-09,STN_COASTAL,32.7,-117.2,17.2,0,28.8,13.0,1010.5,52.0
2020-04-10,STN_NORTH,48.0,-122.3,15.4,4.1,90.9,2.6,1019.4,43.0
2020-04-10,STN_CENTRAL,37.8,-122.4,17.7,0.9,68.3,9.4,1010.0,46.0
2020-04-10,STN_SOUTH,34.0,-118.2,21.8,2.3,54.1,12.1,999.6,54.0
2020-04-10,STN_INLAND,36.7,-119.8,24.4,0,77.3,16.0,1017.6,46.0
2020-04-10,STN_COASTAL,32.7,-117.2,18.9,1.2,59.4,14.3,1015.9,57.0
2020-04-11,STN_NORTH,48.0,-122.3,9.3,0,63.1,5.3,1016.7,51.0
2020-04-11,STN_CENTRAL,37.8,-122.4,19.5,0.5,71.1,12.7,1011.6,46.0
2020-04-11,STN_SOUTH,34.0,-118.2,21.0,0,43.8,16.4,1012.5,83.0
2020-04-11,STN_INLAND,36.7,-119.8,22.9,2.2,71.8,14.4,1009.8,91.0
2020-04-11,STN_COASTAL,32.7,-117.2,23.9,0.3,49.6,8.5,1012.8,61.0
2020-04-12,STN_NORTH,48.0,-122.3,13.8,1.1,63.8,13.1,1009.5,62.0
2020-04-12,STN_CENTRAL,37.8,-122.4,16.3,0,54.9,9.1,1018.8,0
2020-04-12,STN_SOUTH,34.0,-118.2,22.3,0,51.3,3.2,1011.3,35.0
2020-04-12,STN_INLAND,36.7,-119.8,18.5,0,54.0,12.9,1016.1,12.0
2020-04-12,STN_COASTAL,32.7,-117.2,20.2,0.2,70.7,15.5,1017.3,28.0
2020-04-13,STN_NORTH,48.0,-122.3,15.2,1.4,37.2,5.4,1002.1,100
2020-04-13,STN_CENTRAL,37.8,-122.4,20.4,5.2,77.1,12.6,1007.7,62.0
2020-04-13,STN_SOUTH,34.0,-118.2,18.8,0,64.7,13.6,1024.0,14.0
2020-04-13,STN_INLAND,36.7,-119.8,23.6,0.6,50.7,10.4,1019.2,34.0
2020-04-13,STN_COASTAL,32.7,-117.2,23.9,0,53.8,0.2,1002.4,43.0
2020-04-14,STN_NORTH,48.0,-122.3,13.2,0,39.4,7.8,1015.2,41.0
2020-04-14,STN_CENTRAL,37.8,-122.4,12.7,1.2,69.8,9.4,1008.2,59.0
2020-04-14,STN_SOUTH,34.0,-118.2,24.3,0.4,69.2,12.7,1014.2,26.0
2020-04-14,STN_INLAND,36.7,-119.8,17.7,0,56.1,19.2,1011.0,43.0
2020-04-14,STN_COASTAL,32.7,-117.2,23.0,1.4,69.9,26.4,1003.3,50.0
2020-04-15,STN_NORTH,48.0,-122.3,12.6,3.8,60.0,25.1,1011.1,43.0
2020-04-15,STN_CENTRAL,37.8,-122.4,14.4,0,56.5,10.1,1009.6,60.0
2020-04-15,STN_SOUTH,34.0,-118.2,27.4,0,73.2,13.3,1013.0,16.0
2020-04-15,STN_INLAND,36.7,-119.8,23.9,0,35.0,12.7,1013.7,64.0
2020-04-15,STN_COASTAL,32.7,-117.2,20.0,0,44.8,3.2,1016.1,71.0
2020-04-16,STN_NORTH,48.0,-122.3,10.5,5.5,69.2,12.5,1017.5,57.0
2020-04-16,STN_CENTRAL,37.8,-122.4,20.3,4.8,54.4,15.4,1018.5,60.0
2020-04-16,STN_SOUTH,34.0,-118.2,19.8,0,35.4,14.8,1011.7,63.0
2020-04-16,STN_INLAND,36.7,-119.8,20.4,0,66.6,10.2,1004.5,37.0
2020-04-16,STN_COASTAL,32.7,-117.2,19.6,1.3,74.1,15.2,1008.5,54.0
2020-04-17,STN_NORTH,48.0,-122.3,15.5,3.9,67.6,5.8,1012.9,54.0
2020-04-17,STN_CENTRAL,37.8,-122.4,21.3,3.1,66.9,19.6,1003.4,75.0
2020-04-17,STN_SOUTH,34.0,-118.2,25.0,0,51.3,23.4,1006.7,50.0
2020-04-17,STN_INLAND,36.7,-119.8,22.7,2.1,53.9,10.9,1003.8,58.0
2020-04-17,STN_COASTAL,32.7,-117.2,25.5,0.2,73.9,7.0,1017.5,34.0
2020-04-18,STN_NORTH,48.0,-122.3,12.5,0,67.7,12.4,1007.1,48.0
2020-04-18,STN_CENTRAL,37.8,-122.4,16.9,1.3,56.6,11.3,1012.2,78.0
2020-04-18,STN_SOUTH,34.0,-118.2,25.1,0,53.4,15.1,1008.3,30.0
2020-04-18,STN_INLAND,36.7,-119.8,15.4,0.3,52.9,25.7,1014.3,58.0
2020-04-18,STN_COASTAL,32.7,-117.2,24.6,0,63.2,,1013.9,17.0
2020-04-19,STN_NORTH,48.0,-122.3,18.7,0,64.5,17.3,1010.0,55.0
2020-04-19,STN_CENTRAL,37.8,-122.4,14.3,3.3,59.7,9.8,1002.6,43.0
2020-04-19,STN_SOUTH,34.0,-118.2,25.0,0,66.1,8.5,1013.6,52.0
2020-04-19,STN_INLAND,36.7,-119.8,21.8,0,66.5,18.2,1018.7,26.0
2020-04-19,STN_COASTAL,32.7,-117.2,25.9,2.0,41.1,13.1,1006.6,79.0
2020-04-20,STN_NORTH,48.0,-122.3,16.4,4.7,67.0,13.7,1019.1,33.0
2020-04-20,STN_CENTRAL,37.8,-122.4,24.1,1.8,65.6,16.9,1012.3,50.0
2020-04-20,STN_SOUTH,34.0,-118.2,25.4,0,68.2,13.2,1009.3,55.0
2020-04-20,STN_INLAND,36.7,-119.8,24.5,0,52.4,9.3,1015.6,46.0
2020-04-20,STN_COASTAL,32.7,-117.2,16.1,0.4,61.1,4.1,1013.2,48.0
2020-04-21,STN_NORTH,48.0,-122.3,15.2,2.3,47.5,9.1,1010.0,75.0
2020-04-21,STN_CENTRAL,37.8,-122.4,18.2,0,69.9,4.3,1015.2,31.0
2020-04-21,STN_SOUTH,34.0,-118.2,25.7,0,69.4,3.6,1011.3,60.0
2020-04-21,STN_INLAND,36.7,-119.8,23.8,0,56.0,20.5,1012.2,32.0
2020-04-21,STN_COASTAL,32.7,-117.2,20.5,1.2,73.2,9.3,1014.9,64.0
2020-04-22,STN_NORTH,48.0,-122.3,17.1,3.8,95.2,18.4,1017.2,44.0
2020-04-22,STN_CENTRAL,37.8,-122.4,21.6,3.7,48.9,20.0,998.3,96.0
2020-04-22,STN_SOUTH,34.0,-118.2,25.6,0,60.8,11.9,1016.9,30.0
2020-04-22,STN_INLAND,36.7,-119.8,21.3,0,57.8,21.3,1013.1,61.0
2020-04-22,STN_COASTAL,32.7,-117.2,21.7,0,53.1,10.8,1014.2,0.0
2020-04-23,STN_NORTH,48.0,-122.3,14.1,0,47.7,13.9,1010.8,57.0
2020-04-23,STN_CENTRAL,37.8,-122.4,10.7,3.4,74.7,4.4,1010.8,100
2020-04-23,STN_SOUTH,34.0,-118.2,20.1,0,64.9,11.4,1010.3,41.0
2020-04-23,STN_INLAND,36.7,-119.8,22.3,0,61.0,13.8,1012.3,12.0
2020-04-23,STN_COASTAL,32.7,-117.2,22.3,4.2,82.1,15.7,1013.7,56.0
2020-04-24,STN_NORTH,48.0,-122.3,14.6,0,70.3,8.9,1005.8,40.0
