date,ticker,sector,open_price,close_price,daily_return,volume,market_cap_B,pe_ratio,dividend_yield,sp500_return
2024-02-11,AAPL,Technology,202.35,203.4,0.005204,3336197,2800,20.47,0.0056,-0.008477
2024-02-11,MSFT,Technology,419.86,419.99,0.00031,4751109,2900,25.41,0.0233,-0.008477
2024-02-11,JNJ,Healthcare,156.3,154.2,-0.013433,2725816,380,22.41,0.0349,-0.008477
2024-02-11,PFE,Healthcare,25.75,25.54,-0.007988,4983512,160,18.0,0.0421,-0.008477
2024-02-11,JPM,Financials,164.86,159.14,-0.034668,4957414,540,17.44,0.0176,-0.008477
2024-02-11,BAC,Financials,34.11,34.27,0.004607,7210356,260,22.83,0.0278,-0.008477
2024-02-11,XOM,Energy,105.71,104.45,-0.011931,3038337,450,14.33,0.013,-0.008477
2024-02-11,CVX,Energy,171.03,169.87,-0.006759,2160345,300,29.61,0.0179,-0.008477
2024-02-11,PG,Consumer,149.51,149.84,0.002231,4154970,380,20.8,0.0319,-0.008477
2024-02-11,KO,Consumer,62.91,63.92,0.016127,7814414,260,15.08,0.0073,-0.008477
2024-02-13,AAPL,Technology,203.4,203.97,0.002811,3775946,2800,20.11,0.0203,0.022183
2024-02-13,MSFT,Technology,419.99,420.08,0.000207,2539996,2900,22.72,0.0127,0.022183
2024-02-13,JNJ,Healthcare,154.2,154.51,0.002035,3654977,380,35.41,0.0143,0.022183
2024-02-13,PFE,Healthcare,25.54,26.31,0.029985,4666168,160,19.88,0.0184,0.022183
2024-02-13,JPM,Financials,159.14,157.13,-0.012619,8349885,540,37.29,0.0175,0.022183
2024-02-13,BAC,Financials,34.27,35.17,0.02639,7519695,260,16.25,0.0187,0.022183
2024-02-13,XOM,Energy,104.45,103.25,-0.011502,8402847,450,20.56,0.0157,0.022183
2024-02-13,CVX,Energy,169.87,169.79,-0.000458,5570048,300,17.99,0.016,0.022183
2024-02-13,PG,Consumer,149.84,152.98,0.020984,3913790,380,29.13,0.0227,0.022183
2024-02-13,KO,Consumer,63.92,65.55,0.025478,6711560,260,8.84,0.0296,0.022183
2024-02-14,AAPL,Technology,203.97,209.5,0.02713,3236987,2800,25.58,0.0293,0.006639
2024-02-14,MSFT,Technology,420.08,420.87,0.001871,5679472,2900,13.88,0.0229,0.006639
2024-02-14,JNJ,Healthcare,154.51,154.6,0.000588,6658858,380,19.97,0.0037,0.006639
2024-02-14,PFE,Healthcare,26.31,26.57,0.009863,5093267,160,18.99,0.0068,0.006639
2024-02-14,JPM,Financials,157.13,156.05,-0.006891,2782939,540,18.72,0.0406,0.006639
2024-02-14,BAC,Financials,35.17,34.9,-0.007539,3258485,260,10.88,0.0172,0.006639
2024-02-14,XOM,Energy,103.25,101.76,-0.014394,3876002,450,34.36,0.0322,0.006639
2024-02-14,CVX,Energy,169.79,166.7,-0.018214,4961561,300,28.18,0.0095,0.006639
2024-02-14,PG,Consumer,152.98,152.35,-0.004129,2316132,380,21.03,0.0179,0.006639
2024-02-14,KO,Consumer,65.55,66.85,0.019808,4357583,260,17.81,0.0242,0.006639
2024-02-16,AAPL,Technology,209.5,206.54,-0.014136,9580467,2800,35.35,0.006,0.013031
2024-02-16,MSFT,Technology,420.87,434.31,0.031926,5300391,2900,23.58,0.0201,0.013031
2024-02-16,JNJ,Healthcare,154.6,155.39,0.005123,5853649,380,27.54,0.018,0.013031
2024-02-16,PFE,Healthcare,26.57,27.23,0.024653,6240535,160,20.07,0.0276,0.013031
2024-02-16,JPM,Financials,156.05,155.9,-0.00094,5107974,540,23.66,0.0044,0.013031
2024-02-16,BAC,Financials,34.9,35.14,0.006851,4294763,260,32.33,0.0364,0.013031
2024-02-16,XOM,Energy,101.76,98.19,-0.035035,3114060,450,21.77,0.0092,0.013031
2024-02-16,CVX,Energy,166.7,169.21,0.015031,5562542,300,29.63,0.0128,0.013031
2024-02-16,PG,Consumer,152.35,157.75,0.035473,6078420,380,27.06,0.0077,0.013031
2024-02-16,KO,Consumer,66.85,69.32,0.036942,4996228,260,17.33,0.0287,0.013031
2024-02-17,AAPL,Technology,206.54,208.07,0.007406,4769245,2800,25.44,0.0299,0.005705
2024-02-17,MSFT,Technology,434.31,427.26,-0.016223,2091841,2900,16.47,0.0253,0.005705
2024-02-17,JNJ,Healthcare,155.39,158.54,0.020262,3939642,380,22.83,0.0201,0.005705
2024-02-17,PFE,Healthcare,27.23,27.41,0.006488,9097309,160,16.62,0.0094,0.005705
2024-02-17,JPM,Financials,155.9,156.24,0.002194,6151319,540,28.28,0.02,0.005705
2024-02-17,BAC,Financials,35.14,35.33,0.00544,3829129,260,28.82,0.0143,0.005705
2024-02-17,XOM,Energy,98.19,98.41,0.002278,1685239,450,11.25,0.0071,0.005705
2024-02-17,CVX,Energy,169.21,167.32,-0.011162,2949847,300,,0.0131,0.005705
2024-02-17,PG,Consumer,157.75,157.75,1.2e-05,7382106,380,35.05,0.0235,0.005705
2024-02-17,KO,Consumer,69.32,71.03,0.024602,3538857,260,31.59,0.0199,0.005705
2024-02-19,AAPL,Technology,208.07,212.15,0.019629,6944249,2800,10.84,0.022,0.01264
2024-02-19,MSFT,Technology,427.26,426.83,-0.001015,3906172,2900,16.29,0.0334,0.01264
2024-02-19,JNJ,Healthcare,158.54,158.17,-0.002334,9380831,380,18.56,0.0146,0.01264
2024-02-19,PFE,Healthcare,27.41,28.14,0.026759,3960993,160,10.62,0.0123,0.01264
2024-02-19,JPM,Financials,156.24,158.4,0.013823,5932167,540,12.7,0.0214,0.01264
2024-02-19,BAC,Financials,35.33,35.91,0.0164,6666111,260,26.71,0.006,0.01264
2024-02-19,XOM,Energy,98.41,96.08,-0.023647,5961747,450,12.77,0.0347,0.01264
2024-02-19,CVX,Energy,167.32,169.63,0.013788,1568593,300,21.78,0.0071,0.01264
2024-02-19,PG,Consumer,157.75,160.28,0.016018,1580565,380,25.37,0.0157,0.01264
2024-02-19,KO,Consumer,71.03,71.87,0.01185,5848032,260,22.76,0.0318,0.01264
2024-02-20,AAPL,Technology,212.15,214.93,0.01312,2912244,2800,18.91,0.0052,-0.002454
2024-02-20,MSFT,Technology,426.83,415.13,-0.027405,1998790,2900,22.9,0.0105,-0.002454
2024-02-20,JNJ,Healthcare,158.17,158.98,0.005138,2896856,380,16.51,0.0084,-0.002454
2024-02-20,PFE,Healthcare,28.14,27.23,-0.032328,1422403,160,13.17,0.0094,-0.002454
2024-02-20,JPM,Financials,158.4,158.81,0.002593,6577708,540,11.54,0.0102,-0.002454
2024-02-20,BAC,Financials,35.91,36.32,0.01144,4351314,260,29.8,0.0215,-0.002454
2024-02-20,XOM,Energy,96.08,98.08,0.02084,4196371,450,18.21,0.0236,-0.002454
2024-02-20,CVX,Energy,169.63,169.24,-0.002301,1458282,300,27.84,0.0183,-0.002454
2024-02-20,PG,Consumer,160.28,158.93,-0.008406,1684533,380,25.4,0.025,-0.002454
2024-02-20,KO,Consumer,71.87,72.53,0.009126,8928407,260,15.52,0.016,-0.002454
2024-02-22,AAPL,Technology,214.93,219.55,0.021476,6797389,2800,,0.0275,0.009957
2024-02-22,MSFT,Technology,415.13,425.48,0.024944,5996592,2900,25.29,0.0158,0.009957
2024-02-22,JNJ,Healthcare,158.98,161.16,0.0137,5383861,380,24.96,0.0104,0.009957
2024-02-22,PFE,Healthcare,27.23,27.5,0.009737,7038161,160,12.27,0,0.009957
2024-02-22,JPM,Financials,158.81,157.25,-0.009807,2513832,540,16.1,0.0216,0.009957
2024-02-22,BAC,Financials,36.32,37.29,0.0267,4777579,260,22.21,0.0026,0.009957
2024-02-22,XOM,Energy,98.08,99.8,0.017552,6213060,450,11.84,0.0187,0.009957
2024-02-22,CVX,Energy,169.24,169.05,-0.001134,5230943,300,16.43,0.0212,0.009957
2024-02-22,PG,Consumer,158.93,159.65,0.004561,3800560,380,25.25,0.0298,0.009957
2024-02-22,KO,Consumer,72.53,74.75,0.030638,4085150,260,8.13,0.0261,0.009957
2024-02-23,AAPL,Technology,219.55,221.01,0.006647,7300651,2800,22.0,0.0068,0.00687
2024-02-23,MSFT,Technology,425.48,420.75,-0.011119,4001152,2900,11.81,0.0064,0.00687
2024-02-23,JNJ,Healthcare,161.16,164.07,0.018079,5423224,380,22.21,0.037,0.00687
2024-02-23,PFE,Healthcare,27.5,27.97,0.017208,4544334,160,29.14,0.033,0.00687
2024-02-23,JPM,Financials,157.25,161.5,0.027022,3963917,540,20.63,0.0276,0.00687
2024-02-23,BAC,Financials,37.29,37.89,0.016207,2565399,260,37.58,0.0101,0.00687
2024-02-23,XOM,Energy,99.8,102.51,0.02711,1458267,450,28.54,0.0272,0.00687
2024-02-23,CVX,Energy,169.05,168.17,-0.005213,5001732,300,18.39,0.0464,0.00687
2024-02-23,PG,Consumer,159.65,161.71,0.012911,5242360,380,30.51,0.0373,0.00687
2024-02-23,KO,Consumer,74.75,74.67,-0.001106,5444593,260,15.92,0.0329,0.00687
2024-02-25,AAPL,Technology,221.01,210.58,-0.047211,2750643,2800,25.15,0.0084,-0.023567
2024-02-25,MSFT,Technology,420.75,415.69,-0.012034,1313698,2900,18.71,0.0208,-0.023567
2024-02-25,JNJ,Healthcare,164.07,155.45,-0.052515,3522701,380,24.08,0.0139,-0.023567
2024-02-25,PFE,Healthcare,27.97,27.57,-0.014166,2522530,160,20.69,0.0111,-0.023567
2024-02-25,JPM,Financials,161.5,158.29,-0.01989,3516312,540,26.67,0.0404,-0.023567
2024-02-25,BAC,Financials,37.89,36.42,-0.038683,5491019,260,21.81,0.0332,-0.023567
2024-02-25,XOM,Energy,102.51,100.2,-0.022488,4529283,450,22.12,0.0138,-0.023567
2024-02-25,CVX,Energy,168.17,162.72,-0.032421,5243225,300,12.79,0.03,-0.023567
2024-02-25,PG,Consumer,161.71,165.54,0.023695,7321793,380,14.63,0.0257,-0.023567
2024-02-25,KO,Consumer,74.67,72.68,-0.026634,5128860,260,22.64,0.0293,-0.023567
2024-02-26,AAPL,Technology,210.58,206.33,-0.020171,4458539,2800,14.89,0.0096,0.004414
2024-02-26,MSFT,Technology,415.69,426.63,0.026325,8635154,2900,10.1,0.0381,0.004414
2024-02-26,JNJ,Healthcare,155.45,156.25,0.005136,7126073,380,18.78,0.0136,0.004414
2024-02-26,PFE,Healthcare,27.57,27.74,0.00609,4930515,160,13.06,0.0128,0.004414
2024-02-26,JPM,Financials,158.29,159.42,0.007167,5460071,540,22.22,0.0132,0.004414
2024-02-26,BAC,Financials,36.42,35.71,-0.019512,4460708,260,12.98,0.0212,0.004414
2024-02-26,XOM,Energy,100.2,101.98,0.017723,8117243,450,19.73,0.0321,0.004414
2024-02-26,CVX,Energy,162.72,168.72,0.036876,4032307,300,7.59,0.0249,0.004414
2024-02-26,PG,Consumer,165.54,167.22,0.010145,5662138,380,30.05,0.0335,0.004414
2024-02-26,KO,Consumer,72.68,71.78,-0.012337,2138558,260,12.87,0.0327,0.004414
2024-02-27,AAPL,Technology,206.33,210.67,0.021024,8157854,2800,17.24,0.0307,0.002404
2024-02-27,MSFT,Technology,426.63,432.72,0.014272,4814484,2900,25.4,0.017,0.002404
2024-02-27,JNJ,Healthcare,156.25,159.27,0.019332,3463011,380,14.92,0.0265,0.002404
2024-02-27,PFE,Healthcare,27.74,27.68,-0.002233,5448388,160,24.51,0.0127,0.002404
2024-02-27,JPM,Financials,159.42,158.48,-0.005896,6525773,540,35.08,0.0062,0.002404
2024-02-27,BAC,Financials,35.71,35.9,0.005217,6195659,260,30.73,0.03,0.002404
2024-02-27,XOM,Energy,101.98,100.56,-0.01393,3460673,450,24.63,0.0257,0.002404
2024-02-27,CVX,Energy,168.72,167.21,-0.00892,8761313,300,33.21,0.025,0.002404
2024-02-27,PG,Consumer,167.22,168.4,0.007083,5330572,380,21.32,0.0128,0.002404
2024-02-27,KO,Consumer,71.78,71.24,-0.007462,4816172,260,5,0.0365,0.002404
2024-02-29,AAPL,Technology,210.67,211.14,0.002222,4580435,2800,22.88,0.0244,0.012742
2024-02-29,MSFT,Technology,432.72,437.28,0.010539,3166822,2900,10.21,0.0386,0.012742
2024-02-29,JNJ,Healthcare,159.27,162.23,0.018605,4838433,380,18.24,0.0291,0.012742
2024-02-29,PFE,Healthcare,27.68,28.55,0.031477,5114481,160,17.91,0.0018,0.012742
2024-02-29,JPM,Financials,158.48,161.76,0.0207,5613825,540,14.1,0.019,0.012742
2024-02-29,BAC,Financials,35.9,36.16,0.007372,7442570,260,32.43,0.0358,0.012742
2024-02-29,XOM,Energy,100.56,103.01,0.02439,6276667,450,26.96,0.0462,0.012742
2024-02-29,CVX,Energy,167.21,178.0,0.064546,10110371,300,9.32,0.0235,0.012742
2024-02-29,PG,Consumer,168.4,169.12,0.004293,2322127,380,20.01,0.011,0.012742
2024-02-29,KO,Consumer,71.24,72.92,0.023549,5988781,260,22.04,0.0088,0.012742
2024-03-01,AAPL,Technology,211.14,209.56,-0.007496,5821157,2800,24.6,0.0025,-0.013893
2024-03-01,MSFT,Technology,437.28,422.6,-0.03357,6091784,2900,38.04,0.0404,-0.013893
2024-03-01,JNJ,Healthcare,162.23,161.04,-0.007319,4760872,380,8.01,0.029,-0.013893
2024-03-01,PFE,Healthcare,28.55,27.9,-0.022727,5020411,160,27.69,0.0451,-0.013893
2024-03-01,JPM,Financials,161.76,159.54,-0.013724,438441,540,34.9,0.0087,-0.013893
2024-03-01,BAC,Financials,36.16,35.37,-0.021859,4816519,260,32.6,0.0287,-0.013893
2024-03-01,XOM,Energy,103.01,102.64,-0.003565,6275613,450,16.6,0.0255,-0.013893
2024-03-01,CVX,Energy,178.0,173.1,-0.027529,4885971,300,25.71,0.0253,-0.013893
2024-03-01,PG,Consumer,169.12,163.91,-0.03083,7125926,380,23.03,0.0274,-0.013893
2024-03-01,KO,Consumer,72.92,72.89,-0.000471,6819379,260,26.58,0.0187,-0.013893
2024-03-03,AAPL,Technology,209.56,216.69,0.034044,4369144,2800,17.69,0.0207,0.014437
2024-03-03,MSFT,Technology,422.6,424.63,0.004807,6246509,2900,17.3,0.026,0.014437
2024-03-03,JNJ,Healthcare,161.04,161.97,0.005783,5132487,380,17.71,0.0358,0.014437
2024-03-03,PFE,Healthcare,27.9,28.99,0.0392,7117689,160,32.23,0.0161,0.014437
2024-03-03,JPM,Financials,159.54,158.09,-0.009101,3626801,540,12.28,0.0138,0.014437
2024-03-03,BAC,Financials,35.37,36.14,0.021724,8834707,260,24.64,0.0222,0.014437
2024-03-03,XOM,Energy,102.64,101.99,-0.006289,6764013,450,25.9,0.0245,0.014437
2024-03-03,CVX,Energy,173.1,176.23,0.018106,2541753,300,8.43,0.0233,0.014437
2024-03-03,PG,Consumer,163.91,164.81,0.005483,8109906,380,23.46,0.0328,0.014437
2024-03-03,KO,Consumer,72.89,72.42,-0.006415,2799627,260,26.81,0.0218,0.014437
2024-03-04,AAPL,Technology,216.69,227.02,0.047653,6267651,2800,29.78,0.016,0.006552
2024-03-04,MSFT,Technology,424.63,435.85,0.02642,4913271,2900,19.53,0.0167,0.006552
2024-03-04,JNJ,Healthcare,161.97,160.76,-0.007466,6655022,380,25.04,0.0287,0.006552
2024-03-04,PFE,Healthcare,28.99,29.22,0.007831,6942484,160,10.09,0.0065,0.006552
2024-03-04,JPM,Financials,158.09,155.9,-0.013858,3110994,540,19.9,0.0196,0.006552
2024-03-04,BAC,Financials,36.14,36.46,0.008831,5402466,260,19.35,0.0246,0.006552
2024-03-04,XOM,Energy,101.99,103.24,0.012208,2834555,450,16.22,0.023,0.006552
2024-03-04,CVX,Energy,176.23,176.9,0.003775,6320313,300,21.79,0.0059,0.006552
2024-03-04,PG,Consumer,164.81,163.94,-0.005307,6818612,380,17.58,0.0215,0.006552
2024-03-04,KO,Consumer,72.42,72.54,0.001619,4366729,260,12.24,0.012,0.006552
2024-03-06,AAPL,Technology,227.02,221.66,-0.023608,4610092,2800,24.39,0.0214,-0.010518
2024-03-06,MSFT,Technology,435.85,450.61,0.033867,5588931,2900,33.81,0.0198,-0.010518
2024-03-06,JNJ,Healthcare,160.76,160.73,-0.000166,2907600,380,19.64,0.0178,-0.010518
2024-03-06,PFE,Healthcare,29.22,29.69,0.016045,4104875,160,20.47,0.0405,-0.010518
2024-03-06,JPM,Financials,155.9,153.66,-0.014399,100000,540,17.31,0.0127,-0.010518
2024-03-06,BAC,Financials,36.46,35.47,-0.027108,7996991,260,14.19,0.0354,-0.010518
2024-03-06,XOM,Energy,103.24,102.3,-0.009096,5779466,450,12.38,0.0254,-0.010518
2024-03-06,CVX,Energy,176.9,175.82,-0.006089,2820624,300,17.9,0.0001,-0.010518
2024-03-06,PG,Consumer,163.94,162.02,-0.011735,4737305,380,,0.0402,-0.010518
2024-03-06,KO,Consumer,72.54,70.23,-0.031844,2699657,260,33.24,0.0129,-0.010518
2024-03-07,AAPL,Technology,221.66,224.48,0.012731,1338669,2800,20.3,0.0089,0.006658
2024-03-07,MSFT,Technology,450.61,456.78,0.013691,6068692,2900,23.15,0.0048,0.006658
2024-03-07,JNJ,Healthcare,160.73,160.65,-0.000483,7775966,380,33.74,0.0241,0.006658
2024-03-07,PFE,Healthcare,29.69,29.84,0.005037,2997756,160,24.31,0.0202,0.006658
2024-03-07,JPM,Financials,153.66,154.74,0.007031,6931518,540,15.63,0.0168,0.006658
2024-03-07,BAC,Financials,35.47,35.31,-0.004457,7238417,260,26.52,0.0177,0.006658
2024-03-07,XOM,Energy,102.3,103.69,0.01359,4785239,450,22.55,0.0236,0.006658
2024-03-07,CVX,Energy,175.82,174.11,-0.009719,2718626,300,36.95,0.0235,0.006658
2024-03-07,PG,Consumer,162.02,161.11,-0.005598,5731605,380,23.43,0.0041,0.006658
2024-03-07,KO,Consumer,70.23,71.71,0.021015,2375983,260,33.36,0.0231,0.006658
2024-03-09,AAPL,Technology,224.48,223.91,-0.00253,8164888,2800,30.73,0.0071,0.00119
2024-03-09,MSFT,Technology,456.78,454.72,-0.004516,5333412,2900,17.73,0.0227,0.00119
2024-03-09,JNJ,Healthcare,160.65,160.04,-0.003774,5975672,380,26.08,0.0413,0.00119
2024-03-09,PFE,Healthcare,29.84,29.78,-0.002065,3477230,160,31.5,0.0252,0.00119
2024-03-09,JPM,Financials,154.74,155.92,0.007639,2952750,540,7.95,0.0262,0.00119
2024-03-09,BAC,Financials,35.31,35.73,0.011776,3225335,260,12.8,0.0085,0.00119
2024-03-09,XOM,Energy,103.69,103.05,-0.006137,4393151,450,13.82,0.0099,0.00119
2024-03-09,CVX,Energy,174.11,177.99,0.022304,7747184,300,24.26,0.0222,0.00119
2024-03-09,PG,Consumer,161.11,161.81,0.004361,5729484,380,16.83,0.028,0.00119
2024-03-09,KO,Consumer,71.71,70.09,-0.022554,5712203,260,32.61,0.0123,0.00119
2024-03-10,AAPL,Technology,223.91,227.92,0.017894,10896734,2800,14.31,0.0341,-9.5e-05
2024-03-10,MSFT,Technology,454.72,449.61,-0.011248,2197167,2900,25.86,0.0247,-9.5e-05
2024-03-10,JNJ,Healthcare,160.04,158.13,-0.011909,3269242,380,16.29,0.0195,-9.5e-05
2024-03-10,PFE,Healthcare,29.78,29.44,-0.011523,6450214,160,12.32,0.0058,-9.5e-05
2024-03-10,JPM,Financials,155.92,153.46,-0.015809,4107440,540,17.46,0.0432,-9.5e-05
2024-03-10,BAC,Financials,35.73,36.92,0.03333,7426941,260,35.15,0.024,-9.5e-05
2024-03-10,XOM,Energy,103.05,102.27,-0.007529,6120092,450,26.37,0.0294,-9.5e-05
2024-03-10,CVX,Energy,177.99,179.17,0.006654,10646735,300,13.33,,-9.5e-05
2024-03-10,PG,Consumer,161.81,163.03,0.007529,4208699,380,30.01,0.0108,-9.5e-05
2024-03-10,KO,Consumer,70.09,67.82,-0.032334,1044851,260,11.42,0.0152,-9.5e-05
2024-03-12,AAPL,Technology,227.92,226.01,-0.008364,6777363,2800,15.0,0.0068,-0.002535
2024-03-12,MSFT,Technology,449.61,430.67,-0.042135,5138612,2900,27.16,0.0232,-0.002535
2024-03-12,JNJ,Healthcare,158.13,156.61,-0.009586,6452715,380,21.98,0.0266,-0.002535
2024-03-12,PFE,Healthcare,29.44,29.53,0.003089,6138480,160,18.32,0.0144,-0.002535
2024-03-12,JPM,Financials,153.46,151.43,-0.013257,8095298,540,16.38,0.0241,-0.002535
2024-03-12,BAC,Financials,36.92,36.34,-0.015831,3230298,260,20.19,0.0302,-0.002535
2024-03-12,XOM,Energy,102.27,101.73,-0.005297,5811548,450,27.16,0.0114,-0.002535
2024-03-12,CVX,Energy,179.17,179.77,0.00337,3568912,300,25.51,0.0349,-0.002535
2024-03-12,PG,Consumer,163.03,160.03,-0.01842,4073977,380,32.9,0.0233,-0.002535
2024-03-12,KO,Consumer,67.82,66.83,-0.014624,4365702,260,26.09,0.0107,-0.002535
2024-03-13,AAPL,Technology,226.01,219.69,-0.027971,2722591,2800,30.83,0.026,-0.015719
2024-03-13,MSFT,Technology,430.67,423.93,-0.015654,6339652,2900,21.11,0.0207,-0.015719
2024-03-13,JNJ,Healthcare,156.61,156.86,0.001573,6544204,380,15.62,0.0244,-0.015719
2024-03-13,PFE,Healthcare,29.53,28.51,-0.034401,4384310,160,23.83,0.0399,-0.015719
2024-03-13,JPM,Financials,151.43,151.25,-0.001173,5034340,540,12.43,0.0118,-0.015719
2024-03-13,BAC,Financials,36.34,36.52,0.004838,1797958,260,32.01,0.0256,-0.015719
2024-03-13,XOM,Energy,101.73,99.24,-0.024496,3909621,450,28.5,0.019,-0.015719
2024-03-13,CVX,Energy,179.77,181.3,0.00849,2379119,300,27.96,0.0159,-0.015719
2024-03-13,PG,Consumer,160.03,155.31,-0.029497,7374076,380,12.57,0.0226,-0.015719
2024-03-13,KO,Consumer,66.83,67.49,0.009917,3898502,260,33.78,0.0174,-0.015719
2024-03-15,AAPL,Technology,219.69,219.83,0.000635,3476887,2800,30.12,0.0245,0.003326
2024-03-15,MSFT,Technology,423.93,425.5,0.003697,5868176,2900,35.99,0.0161,0.003326
2024-03-15,JNJ,Healthcare,156.86,161.08,0.026901,4525762,380,33.95,0.0174,0.003326
2024-03-15,PFE,Healthcare,28.51,27.82,-0.024122,8418920,160,22.98,0.0092,0.003326
2024-03-15,JPM,Financials,151.25,150.92,-0.002168,4542247,540,31.57,0.0088,0.003326
2024-03-15,BAC,Financials,36.52,36.99,0.012897,6223578,260,34.64,0.0207,0.003326
2024-03-15,XOM,Energy,99.24,100.55,0.01316,7712202,450,35.15,0.0156,0.003326
2024-03-15,CVX,Energy,181.3,178.93,-0.013058,3346324,300,34.77,0.0115,0.003326
2024-03-15,PG,Consumer,155.31,151.68,-0.023383,4133540,380,20.52,0.0353,0.003326
2024-03-15,KO,Consumer,67.49,67.51,0.000279,6939265,260,20.06,0.0142,0.003326
2024-03-16,AAPL,Technology,219.83,221.76,0.00878,4461085,2800,12.14,0.0308,0.026491
2024-03-16,MSFT,Technology,425.5,432.32,0.016018,4607076,2900,34.54,0.0199,0.026491
2024-03-16,JNJ,Healthcare,161.08,163.46,0.014799,5240993,380,32.12,0.0253,0.026491
2024-03-16,PFE,Healthcare,27.82,28.51,0.024635,1968063,160,34.81,0.0071,0.026491
2024-03-16,JPM,Financials,150.92,159.17,0.054684,2484988,540,14.43,0.0235,0.026491
2024-03-16,BAC,Financials,36.99,38.61,0.043831,7155286,260,11.29,0.0275,0.026491
2024-03-16,XOM,Energy,100.55,102.41,0.018506,10582189,450,24.13,0.0348,0.026491
2024-03-16,CVX,Energy,178.93,182.81,0.021666,1730795,300,14.74,0.0049,0.026491
2024-03-16,PG,Consumer,151.68,154.59,0.019181,2719186,380,15.47,0.0342,0.026491
2024-03-16,KO,Consumer,67.51,70.67,0.046846,5205122,260,29.76,0.0245,0.026491
2024-03-17,AAPL,Technology,221.76,216.87,-0.022043,2724166,2800,22.12,0.025,0.007029
2024-03-17,MSFT,Technology,432.32,430.98,-0.003102,6103108,2900,22.49,0.0365,0.007029
2024-03-17,JNJ,Healthcare,163.46,165.08,0.009937,8924408,380,19.1,0.0098,0.007029
2024-03-17,PFE,Healthcare,28.51,29.01,0.017522,5407565,160,27.02,0.0384,0.007029
2024-03-17,JPM,Financials,159.17,157.25,-0.012047,6376374,540,26.24,0.027,0.007029
2024-03-17,BAC,Financials,38.61,38.17,-0.011516,7587566,260,25.55,0.0136,0.007029
2024-03-17,XOM,Energy,102.41,104.98,0.025086,8039003,450,29.26,0.01,0.007029
2024-03-17,CVX,Energy,182.81,183.62,0.004417,4190688,300,29.99,0.0154,0.007029
2024-03-17,PG,Consumer,154.59,157.27,0.017341,5663768,380,30.17,0.0339,0.007029
2024-03-17,KO,Consumer,70.67,69.56,-0.015737,4829390,260,27.88,0.0093,0.007029
2024-03-19,AAPL,Technology,216.87,218.55,0.007737,3197709,2800,45.45,0.0092,-0.017661
2024-03-19,MSFT,Technology,430.98,421.47,-0.022064,7211813,2900,18.78,0.0337,-0.017661
2024-03-19,JNJ,Healthcare,165.08,163.82,-0.00765,4499827,380,11.3,0.0379,-0.017661
2024-03-19,PFE,Healthcare,29.01,28.44,-0.019521,4442309,160,8.55,0.0147,-0.017661
2024-03-19,JPM,Financials,157.25,157.72,0.003,6087199,540,18.65,0.0341,-0.017661
2024-03-19,BAC,Financials,38.17,37.4,-0.020148,5822197,260,24.15,0.0062,-0.017661
2024-03-19,XOM,Energy,104.98,100.54,-0.042306,5654235,450,18.14,0.0256,-0.017661
2024-03-19,CVX,Energy,183.62,181.56,-0.011199,6232197,300,8.49,0.0246,-0.017661
2024-03-19,PG,Consumer,157.27,154.55,-0.017321,6062195,380,24.99,0.0129,-0.017661
2024-03-19,KO,Consumer,69.56,68.84,-0.010327,5518157,260,25.33,0.0365,-0.017661
2024-03-20,AAPL,Technology,218.55,218.79,0.001091,3779721,2800,19.58,0.0235,-0.006626
2024-03-20,MSFT,Technology,421.47,424.44,0.007057,2718469,2900,27.55,0.0282,-0.006626
2024-03-20,JNJ,Healthcare,163.82,161.6,-0.01355,2984676,380,17.98,0.0173,-0.006626
2024-03-20,PFE,Healthcare,28.44,29.01,0.019879,798968,160,12.54,0.0141,-0.006626
2024-03-20,JPM,Financials,157.72,156.96,-0.004829,6122547,540,26.06,0.0148,-0.006626
2024-03-20,BAC,Financials,37.4,37.58,0.004901,6978302,260,13.37,0.0267,-0.006626
